id,name,activity_name,quotas
07dc893c-70bc-11ed-8312-feb214c74b66,Pengelola Informasi Kerjasama (Liaison Officer),Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,24
c7919205-70b4-11ed-8312-feb214c74b66,Pengelola Kepegawaian,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,2
f9106489-6fda-11ed-83fd-7e8ddab09462,Pengelola Laboratorium Kualitas Lingkungan,Pengelolaan Laboratorium Kualitas Lingkungan,15
0cdf204b-70af-11ed-9540-86f9589d528b,"Pengelola Perencanaan, Penganggaran, dan BMN",Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,5
feff409a-70b7-11ed-8312-feb214c74b66,Pengelola Perpustakaan,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,2
2cfd9da5-70a9-11ed-aa1c-260399e19f34,Pengolah Data Akademik,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3
9f016741-70ab-11ed-9540-86f9589d528b,Pengolah Data Kemahasiswaan,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3
135f42d4-70ba-11ed-9540-86f9589d528b,Pengolah Data Pendidik dan Tenaga Kependidikan,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,4
1283d1c4-70a7-11ed-83e6-668d7502ff5d,Pengolah/Pengelola Data Perguruan Tinggi,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3
76ee290a-656c-11ed-9da9-9afb6f59ce88,Penyusun Pelayanan Dinas Koperasi dan UKM,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10
a3fd70b4-6c9a-11ed-9738-0278cb7f6574,PEOPLE DEVELOPMENT AKSESMU,Optimalisasi People Development Process Aksesmu,3
e1d087dd-55a3-11ed-b209-b250481d78c3,People Development Officer,Learning Management di Head Office,3
54f0e736-6ff7-11ed-b6f6-62d54cabf853,People Management and Legal, Project-Based Learning Internship Bangbeli,4
49d09fca-7ac5-11ed-8368-2615bc75a6a3,Performance Analyst Intern,Service Performance Improvement Analysis,1
56da8ebd-6ba2-11ed-bc1d-0a6bc67b5294,Performance & Benefit Officer,Officer Development Program,3
67796cb8-6c9b-11ed-9738-0278cb7f6574,PERSONALIA,Optimalisasi HRIS,1
52c21570-6ba4-11ed-98f2-a6bfdab34a31,Personnel Operation Officer,Officer Development Program,3
55708e3b-64e0-11ed-bf50-124073a7b39a,Photographer Intern, Orbit 4 Indonesia Internship Program,1
5a19b9a8-63bb-11ed-87e2-3e2209ea9924,Piping Engineer ,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2
5d195734-6474-11ed-a83c-3a4baf24a13a,Piping Engineer ,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2
9141dcc1-6c88-11ed-9b00-0278cb7f6574,Planogram Specialist,Planogram Space Development,2
bb38597e-6581-11ed-9e59-0e61737a49bc,Plant Supervisor ,Learning Management di Site Pertambangan Batubara,9
8eb09dec-6ece-11ed-bf70-1a3c7b136927,PMO Specialist,Belajar Birdsama Bluebird,1
8365d1eb-64b5-11ed-803d-3e2209ea9924,Potensi Kognitif Subject Research Intern,Zenius Professionals Practice Program Angkatan 4,1
8b256202-6fe0-11ed-ab38-feb214c74b66,Praktisi Pertanian Perkotaan Berkelanjutan,Pertanian Perkotaan Berkelanjutan,15
75d88cf7-6fdd-11ed-a7a1-0278cb7f6574,Praktisi Reklamasi Lahan Sub-Optimal,Pengelolaan dan Pemanfaatan Lahan Sub-Optimal di Wilayah Tropis,15
1ac4f134-6fec-11ed-b6f6-62d54cabf853,Pre-Service School Counselor,Improving Performance Skill Through Project Management,10
8d6b0626-6fea-11ed-ab38-feb214c74b66,Pre-Service Teacher,Improving Performance Skill Through Project Management,10
a3183b7f-63a7-11ed-b4f9-320b4c7afbe7,Process Engineer,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,6
36697ff0-63a9-11ed-a83c-3a4baf24a13a,Process Engineer,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",6
4489ccdf-6f88-11ed-83fd-7e8ddab09462, Process improvement team Staff Loan,Value and Culture Intern,1
ccc3bb0f-59aa-11ed-8fe2-4e701e464fd5,Procurement Officer,Learning Management di Head Office,5
c0cbe63c-6c8b-11ed-934e-964ca1abcf1b,PROCUREMENT SPECIALIST GLI,General Affair & Procurement Support,1
66629e8a-7064-11ed-83fd-7e8ddab09462,Producer,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,2
6a5acb55-6c72-11ed-8441-22d0c8df9d48,"PRODUCT ANALYST, UI-UX & QA APPS",Enhance Aksesmu Platform,3
d2e54107-6ff9-11ed-b6f6-62d54cabf853,Product Development, Project-Based Learning Internship Bangbeli,2
326e1484-64e2-11ed-b5cc-0a223dcf0f66, Product Intern, Orbit 4 Indonesia Internship Program,2
0026fac5-6fa0-11ed-a7a1-0278cb7f6574,Production Intern,Petrokimia Undergraduate Apprenticeship Program Cycle 4,4
793da87d-6975-11ed-b4f9-023305eb73ef,Production Officer ,PAN 8 Sragen Internship Program (PSIP),8
dd771b9b-6978-11ed-b4f9-023305eb73ef,Production Plan Inventory Control ,PAN 8 Sragen Internship Program (PSIP),4
05099a50-6584-11ed-9e59-0e61737a49bc,Production Supervisor ,Learning Management di Site Pertambangan Batubara,9
1bcd97fe-6ece-11ed-9161-22d0c8df9d48,Product Specialist,Belajar Birdsama Bluebird,2
46236182-6ba9-11ed-8225-d61b0e2692e7,Program and Project monitoring and reporting,Project&Program Monitoring and Reporting for Customer Engagement & Project Implementation,1
e7599974-6fb6-11ed-ab38-feb214c74b66,Programmer,Improving Performance Skill Through Project Management,10
67af6299-6fc1-11ed-b6f6-62d54cabf853,Programmer Aplikasi SIP Perbankan,Grup Pengembangan Aplikasi Sistem Informasi,1
2e574a35-6bd4-11ed-934e-964ca1abcf1b,Project Administrator,Implementasi dan pengembangan dalam Objective and Key Results,2
8956fef3-5f0e-11ed-b3bb-e67cbc7f68ef,Project Assurance Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1
834c61f4-55ae-11ed-9b1f-3642855f7e03,Project & GTM Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1
056ea7f4-647e-11ed-b5cc-0a223dcf0f66,Project Intern,Lets Grow with Erajaya,7
9cb1676c-64de-11ed-aa64-3e2209ea9924,Project Management Intern, Orbit 4 Indonesia Internship Program,3
5c8bd988-6fe6-11ed-ab38-feb214c74b66,Project Officer,Improving Performance Skill Through Project Management,10
fa544caf-6c91-11ed-934e-964ca1abcf1b,PROJECT PLANNING AND DEVELOPMENT,Project Penetapan Design Toko,2
0d480f41-54e2-11ed-a8a3-d299d3302380,Project Security Assurance Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1
de5fe481-6b28-11ed-a22e-c63f61abb566,Project & Social Media Officer,Project & Social Media Officer for Financing Business Planning & Support,1
aab4b19e-6bd8-11ed-934e-964ca1abcf1b,Project & Social Media Officer  - BaLiKu,Project & Social Media Officer di Remote Site (Pedesaan),1
9d26160a-6bda-11ed-9b00-0278cb7f6574,Project & Social Media Officer Coordinator,Project & Social Media Officer Coordinator for Daya,1
fb4412cd-6bd4-11ed-acfa-feb214c74b66,Project & Social Media Officer - Jawa Barat & Banten,Project & Social Media Officer di Remote Site (Pedesaan),1
b3c7fbd1-6bd5-11ed-9b00-0278cb7f6574,Project & Social Media Officer - Jawa Tengah & Yogyakarta,Project & Social Media Officer di Remote Site (Pedesaan),2
6cfbfcc0-6bd6-11ed-934e-964ca1abcf1b,Project & Social Media Officer - Jawa Timur,Project & Social Media Officer di Remote Site (Pedesaan),1
3d1f9753-6bd7-11ed-9b00-0278cb7f6574,Project & Social Media Officer - Kalimantan,Project & Social Media Officer di Remote Site (Pedesaan),1
000c6955-6bd8-11ed-934e-964ca1abcf1b,Project & Social Media Officer - Sulawesi Selatan,Project & Social Media Officer di Remote Site (Pedesaan),1
33540021-6bd4-11ed-9b00-0278cb7f6574,Project & Social Media Officer - Sumatera Bagian Selatan,Project & Social Media Officer di Remote Site (Pedesaan),2
3bf8622d-6bd2-11ed-934e-964ca1abcf1b,Project & Social Media Officer - Sumatera Bagian Tengah,Project & Social Media Officer di Remote Site (Pedesaan),2
6ab30134-6bd1-11ed-acfa-feb214c74b66,Project & Social Media Officer - Sumatera Bagian Utara,Project & Social Media Officer di Remote Site (Pedesaan),1
3fd3a343-6fba-11ed-a7a1-0278cb7f6574,Project YODA UI/UX Intern,HR System Project Intern,2
d1cdeb0c-6bd4-11ed-934e-964ca1abcf1b,Promotion Designer,MARKETING PROMOTION DEVELOPMENT,2
1e698035-6bb4-11ed-acfa-feb214c74b66,Promotion Social Media Specialist,OPTIMIZING SOCIAL MEDIA AS MARKETING TOOLS DURING NEW NORMAL ERA,2
f55a7c62-6587-11ed-ac0b-96cc8f5beea7,PSCM Supervisor,Learning Management di Site Pertambangan Batubara,6
f0134338-6ecf-11ed-9576-62d54cabf853,Public Relation & Sustainability Intern,Belajar Birdsama Bluebird,1
e57dddf3-6afd-11ed-a781-f69d568c6c8e,Purchasing Officer,Officer Development Program,5
81006b04-646d-11ed-b5cc-0a223dcf0f66,"Purchasing, Scheduler and Cost Controller",Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2
46eb9696-6498-11ed-8ebb-320b4c7afbe7,"Purchasing, Scheduler and Cost Controller","Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2
71eaa13f-6f96-11ed-a7a1-0278cb7f6574,QA Engineer,Belajar Birdsama Bluebird,6
dd922fa4-6977-11ed-a94f-be5cff234d68,QA-QC Officer ,PAN 8 Sragen Internship Program (PSIP),8
ce716959-6bd3-11ed-934e-964ca1abcf1b,Quality Assurance,Implementasi dan pengembangan dalam Objective and Key Results,1
26836d73-6ffa-11ed-a7a1-0278cb7f6574,Quality Assurance, Project-Based Learning Internship Bangbeli,2
6e618dc4-6ca2-11ed-8441-22d0c8df9d48,Quality Assurance,Great ISS Internship Program (GETS Program),3
f79bbef4-60bf-11ed-aaab-4a119f027d25,Quality Assurance - Jakarta (Head Office),ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1
6c0aae8c-706b-11ed-8312-feb214c74b66,Quality Assurance / Software Tester,Vocasia Internship Professional Edutech Program,2
a0ab5f62-6bd3-11ed-acfa-feb214c74b66,Quality Engineering,Implementasi dan pengembangan dalam Objective and Key Results,8
1f6bdd47-6f96-11ed-ab38-feb214c74b66,React.js Engineer,Belajar Birdsama Bluebird,6
1f4cd5c1-600a-11ed-b4b5-baaa6764964c,Recorded Content Ops Intern,Zenius Professionals Practice Program Angkatan 4,1
00df65bf-6fb0-11ed-9576-62d54cabf853,Recruitment Intern,Belajar Birdsama Bluebird,2
4df67aef-55be-11ed-adef-fa00dd4e79e4,Recruitment Officer,Learning Management di Head Office,2
8e346484-6bab-11ed-8225-d61b0e2692e7,Recruitment & Selection Specialist,RECRUITMENT BUSINESS PROCESS DEVELOPMENT,12
5008e147-6c6d-11ed-8441-22d0c8df9d48,RECRUITMENT & SELECTION SPECIALIST,Evaluasi Bisnis Proses Rekrutmen & Seleksi Karyawan,49
7c611682-6c75-11ed-934e-964ca1abcf1b,RECRUITMENT SPECIALIST DAN+DAN,Optimaliasi Pelaksanaan Reckruitment & Sellection Dan+Dan,1
536e66e1-6a42-11ed-aad2-c63f61abb566,Referral & Loyalty Management Internship,OCTO Friends & Poin Xtra Project,3
d1b95ad1-6fe8-11ed-a7a1-0278cb7f6574,"Research, Curriculum and Content Development",Improving Performance Skill Through Project Management,10
e50d2102-6b9a-11ed-8147-a2c3ec1c6e84,Research & Development Agronomi Field Assistant,Planter Development Program,4
045d38fe-6b98-11ed-8147-a2c3ec1c6e84,Research & Development Analytic Laboratorium Assistant,Planter Development Program,2
11c845cf-6b9a-11ed-8147-a2c3ec1c6e84,Research & Development Lab Mikrobiologi & Plant Protection Assistant,Planter Development Program,4
b6eb0c56-7081-11ed-8ea0-7e8ddab09462,"Researcher : Pengembangan Sistem Keuangan, Ekonomi Internasional dan Keuangan, Ekonomi dan Keuangan Digital, Reformasi Struktural, Strategic and Corporate Enabler ",Kampus Merdeka Bank Indonesia,65
035bab7a-5501-11ed-b209-b250481d78c3,Retail Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1
b8e41ff2-55d4-11ed-92ba-cac009710b2f,Retail Operation Staff,Learning Management di Head Office,25
6215b0b3-6fb9-11ed-8b84-22d0c8df9d48,Rewards & Recognition Strategy & Process,Great ISS Internship Program (GETS Program),3
b75244bc-63e4-11ed-b5cc-0a223dcf0f66,Safety and Environment Engineer,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2
598c6a26-6497-11ed-803d-3e2209ea9924,Safety and Environment Engineer,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2
695b0d16-54e2-11ed-a443-0a3963f6cf56,Sales Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1
9e8173d3-68b6-11ed-9a22-eae0f83979ef,Sales Support Intern,Lets Grow with Erajaya,1
5f587e72-f2a6-11ec-b0a8-fad2aaedcafc,Sample Position Magang Cycle 4,Sample Activity Magang Cycle 4,3
09752683-8c24-11ed-80dd-62fd06e0bb40,Scrum Master,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,2
52d231bd-81b9-11ed-8834-ae9e72da6bb1,Scrum Master,Vocasia Internship Professional Edutech Program,2
60affb41-5502-11ed-b209-b250481d78c3,Scrum Master Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),3
5222ec73-55a4-11ed-a443-0a3963f6cf56,Security Business Partner Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1
f1bb1c75-670c-11ed-9ad9-5a2f049e0a05,Security Services Operations System Implementation Support,SSO Project Implementation Support,3
970d2e76-654a-11ed-8642-0ec0e2c26b07,SEO Content Writer Intern,Lets Grow with Erajaya,8
5c06aa80-81be-11ed-8c99-9aeeab388a33,SEO Specialist,Vocasia Internship Professional Edutech Program,5
16bad256-6ff5-11ed-83e6-668d7502ff5d,SEO Spesialist, Project-Based Learning Internship Bangbeli,6
c8d9d047-60a7-11ed-b4b5-baaa6764964c,Service Advisor - Bali,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1
39e4a31f-60a7-11ed-b4b5-baaa6764964c,Service Advisor - Balikpapan,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1
b04480ff-60aa-11ed-bb63-2e0edbdc1ce0,Service Advisor - Bandung,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1
7e9a4d85-60ac-11ed-b7c7-aaf123262558,Service Advisor - Banjarmasin,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1
